OrderID;CompanyName;OrderDate;Country;Salesperson;CategoryName;Sale
10810;Save-a-lot Markets;27-12-2017;Canada;Fuller;Confections;70
10810;Ernst Handel;27-12-2017;Canada;Fuller;Seafood;42
10811;Maison Dewey;28-12-2017;Venezuela;Callahan;Confections;138
10811;Hungry Owl All-Night Grocers;28-12-2017;Venezuela;Callahan;Grains/Cereals;162
10811;Ocano Atlntico Ltda.;28-12-2017;Venezuela;Callahan;Seafood;552
10812;LILA-Supermercado;28-12-2017;Italy;Buchanan;Condiments;260
10812;Wellington Importadora;28-12-2017;Italy;Buchanan;Dairy Products;200
10812;HILARION-Abastos;28-12-2017;Italy;Buchanan;Dairy Products;1392
10813;Folk och f HB;31-12-2017;Brazil;Davolio;Beverages;228
10813;Hanari Carnes;31-12-2017;Brazil;Davolio;Seafood;420
10814;White Clover Markets;31-12-2017;France;Leverling;Beverages;920
10814;Wellington Importadora;31-12-2017;France;Leverling;Condiments;855
10814;Wolski  Zajazd;31-12-2017;France;Leverling;Confections;102
10814;Spcialits du monde;31-12-2017;France;Leverling;Seafood;193
10815;Reggiani Caseifici;31-12-2017;USA;Fuller;Dairy Products;40
10816;Sant Gourmet;01-01-2018;USA;Peacock;Beverages;7905
10816;Wilman Kala;01-01-2018;USA;Peacock;Confections;986
10817;Godos Cocina Tpica;01-01-2018;Germany;Leverling;Beverages;7905
10817;Hungry Owl All-Night Grocers;01-01-2018;Germany;Leverling;Confections;1249,2
10817;Queen Cozinha;01-01-2018;Germany;Leverling;Confections;1232,5
10817;Queen Cozinha;01-01-2018;Germany;Leverling;Seafood;1104
10818;Tortuga Restaurante;02-01-2018;Italy;King;Dairy Products;640
10818;Rancho grande;02-01-2018;Italy;King;Seafood;193
10819;Romero y tomillo;02-01-2018;Argentina;Fuller;Beverages;322
10819;Bottom-Dollar Markets;02-01-2018;Argentina;Fuller;Beverages;155
10820;LINO-Delicateses;02-01-2018;USA;Leverling;Grains/Cereals;1140
10821;Around the Horn;03-01-2018;USA;Davolio;Beverages;360
10821;Vaffeljernet;03-01-2018;USA;Davolio;Produce;318
10822;Hanari Carnes;03-01-2018;USA;Hellstern;Beverages;90
10822;La maison d'Asie;03-01-2018;USA;Hellstern;Confections;147,9
10823;Berglunds snabbkp;04-01-2018;Venezuela;Buchanan;Condiments;195
10823;Hanari Carnes;04-01-2018;Venezuela;Buchanan;Dairy Products;420
10823;Ana Trujillo Emparedados y helados;04-01-2018;Venezuela;Buchanan;Dairy Products;2200
10823;La corne d'abondance;04-01-2018;Venezuela;Buchanan;Grains/Cereals;292,5
10824;Galera del gastrnomo;04-01-2018;Sweden;Callahan;Beverages;135
10824;Frankenversand;04-01-2018;Sweden;Callahan;Seafood;115,8
10825;Suprmes dlices;04-01-2018;Germany;Davolio;Confections;374,76
10825;Richter Supermarkt;04-01-2018;Germany;Davolio;Meat/Poultry;656
10826;Bon app';07-01-2018;France;Hellstern;Dairy Products;437,5
10826;Island Trading;07-01-2018;France;Hellstern;Grains/Cereals;292,5
10827;Lehmanns Marktstand;07-01-2018;France;Davolio;Beverages;378
10827;Wellington Importadora;07-01-2018;France;Davolio;Seafood;465
10828;Great Lakes Food Market;08-01-2018;Argentina;Dodsworth;Beverages;527
10828;Cactus Comidas para llevar;08-01-2018;Argentina;Dodsworth;Confections;405
10829;QUICK-Stop;08-01-2018;UK;Dodsworth;Beverages;190
10829;Magazzini Alimentari Riuniti;08-01-2018;UK;Dodsworth;Condiments;800
10829;Bon app';08-01-2018;UK;Dodsworth;Dairy Products;714
10829;Save-a-lot Markets;08-01-2018;UK;Dodsworth;Seafood;60
10830;Reggiani Caseifici;08-01-2018;Brazil;Peacock;Beverages;504
10830;B's Beverages;08-01-2018;Brazil;Peacock;Condiments;150
10830;Bottom-Dollar Markets;08-01-2018;Brazil;Peacock;Confections;300
10830;Morgenstern Gesundkost;08-01-2018;Brazil;Peacock;Dairy Products;1020
10831;Vaffeljernet;09-01-2018;Norway;Leverling;Beverages;144
10831;B's Beverages;09-01-2018;Norway;Leverling;Beverages;2108
10831;Godos Cocina Tpica;09-01-2018;Norway;Leverling;Beverages;414
10831;Bottom-Dollar Markets;09-01-2018;Norway;Leverling;Confections;18,4
10832;Magazzini Alimentari Riuniti;09-01-2018;France;Fuller;Condiments;311,2
10832;Richter Supermarkt;09-01-2018;France;Fuller;Confections;140
10832;Alfreds Futterkiste;09-01-2018;France;Fuller;Grains/Cereals;99,75
10832;Around the Horn;09-01-2018;France;Fuller;Seafood;18
10833;LINO-Delicateses;10-01-2018;Germany;Hellstern;Dairy Products;112,5
10833;Folk och f HB;10-01-2018;Germany;Hellstern;Meat/Poultry;295,2
10833;Blauer See Delikatessen;10-01-2018;Germany;Hellstern;Produce;600
10834;HILARION-Abastos;10-01-2018;Brazil;Davolio;Meat/Poultry;990,32
10834;Ocano Atlntico Ltda.;10-01-2018;Brazil;Davolio;Seafood;517,8
10835;Gourmet Lanchonetes;10-01-2018;Germany;Davolio;Condiments;26
10835;HILARION-Abastos;10-01-2018;Germany;Davolio;Dairy Products;825
10836;Queen Cozinha;11-01-2018;Austria;King;Beverages;108
10836;QUICK-Stop;11-01-2018;Austria;King;Dairy Products;2040
10836;Furia Bacalhau e Frutos do Mar;11-01-2018;Austria;King;Grains/Cereals;1092
10836;Spcialits du monde;11-01-2018;Austria;King;Grains/Cereals;468
10836;Old World Delicatessen;11-01-2018;Austria;King;Grains/Cereals;997,5
10837;Chop-suey Chinese;11-01-2018;Sweden;Dodsworth;Beverages;378
10837;Toms Spezialitten;11-01-2018;Sweden;Dodsworth;Confections;380
10837;Ernst Handel;11-01-2018;Sweden;Dodsworth;Seafood;36
10837;Comrcio Mineiro;11-01-2018;Sweden;Dodsworth;Seafood;460
10838;Blido Comidas preparadas;14-01-2018;Venezuela;Leverling;Beverages;72
10838;France restauration;14-01-2018;Venezuela;Leverling;Seafood;1562,5
10838;La corne d'abondance;14-01-2018;Venezuela;Leverling;Seafood;950
10839;La corne d'abondance;14-01-2018;Brazil;Leverling;Dairy Products;522
10839;Split Rail Beer & Ale;14-01-2018;Brazil;Leverling;Seafood;397,5
10840;Bottom-Dollar Markets;14-01-2018;Venezuela;Peacock;Beverages;180
10840;HILARION-Abastos;14-01-2018;Venezuela;Peacock;Confections;84
10841;Folk och f HB;15-01-2018;Belgium;Buchanan;Condiments;195
10841;Maison Dewey;15-01-2018;Belgium;Buchanan;Dairy Products;2750
10841;Ernst Handel;15-01-2018;Belgium;Buchanan;Grains/Cereals;1140
10841;Folk och f HB;15-01-2018;Belgium;Buchanan;Seafood;496
10842;Hanari Carnes;15-01-2018;Mexico;Davolio;Beverages;230
10842;Bottom-Dollar Markets;15-01-2018;Mexico;Davolio;Beverages;180
10842;Save-a-lot Markets;15-01-2018;Mexico;Davolio;Confections;250
10842;Save-a-lot Markets;15-01-2018;Mexico;Davolio;Dairy Products;315
10843;Hungry Owl All-Night Grocers;16-01-2018;France;Peacock;Produce;212
10844;Ocano Atlntico Ltda.;16-01-2018;Austria;Callahan;Grains/Cereals;735
10845;Eastern Connection;16-01-2018;Germany;Callahan;Beverages;450
10845;Rattlesnake Canyon Grocery;16-01-2018;Germany;Callahan;Grains/Cereals;630
10845;Que Delcia;16-01-2018;Germany;Callahan;Grains/Cereals;588
10845;Ernst Handel;16-01-2018;Germany;Callahan;Grains/Cereals;1596
10845;QUICK-Stop;16-01-2018;Germany;Callahan;Seafood;795
10846;The Big Cheese;17-01-2018;Belgium;Fuller;Beverages;450
10846;Folk och f HB;17-01-2018;Belgium;Fuller;Condiments;462
10846;Vaffeljernet;17-01-2018;Belgium;Fuller;Produce;200
10847;Pericles Comidas clsicas;17-01-2018;USA;Peacock;Beverages;1440
10847;QUICK-Stop;17-01-2018;USA;Peacock;Confections;110,4
10847;LILA-Supermercado;17-01-2018;USA;Peacock;Dairy Products;1530
10847;Wolski  Zajazd;17-01-2018;USA;Peacock;Dairy Products;1182,5
10847;Ottilies Kseladen;17-01-2018;USA;Peacock;Seafood;1560
10847;Rattlesnake Canyon Grocery;17-01-2018;USA;Peacock;Seafood;342
10848;Folk och f HB;18-01-2018;UK;King;Condiments;640,5
10848;Save-a-lot Markets;18-01-2018;UK;King;Meat/Poultry;291
10849;The Cracker Box;18-01-2018;Germany;Dodsworth;Condiments;490
10849;Maison Dewey;18-01-2018;Germany;Dodsworth;Confections;562,14
10850;Wilman Kala;18-01-2018;France;Davolio;Beverages;450
10850;Great Lakes Food Market;18-01-2018;France;Davolio;Confections;280
10850;Princesa Isabel Vinhos;18-01-2018;France;Davolio;Dairy Products;10
10851;Ernst Handel;21-01-2018;Brazil;Buchanan;Beverages;95
10851;Godos Cocina Tpica;21-01-2018;Brazil;Buchanan;Confections;140
10851;Reggiani Caseifici;21-01-2018;Brazil;Buchanan;Dairy Products;2310
10851;Alfreds Futterkiste;21-01-2018;Brazil;Buchanan;Grains/Cereals;195
10852;Frankenversand;21-01-2018;USA;Callahan;Beverages;285
10852;Romero y tomillo;21-01-2018;USA;Callahan;Confections;2465
10852;LINO-Delicateses;21-01-2018;USA;Callahan;Meat/Poultry;234
10853;Sant Gourmet;22-01-2018;Germany;Dodsworth;Seafood;625
10854;Around the Horn;22-01-2018;Austria;Leverling;Seafood;3100
10854;Ernst Handel;22-01-2018;Austria;Leverling;Seafood;390
10855;Lonesome Pine Restaurant;22-01-2018;USA;Leverling;Condiments;315,75
10855;Rancho grande;22-01-2018;USA;Leverling;Confections;872,5
10855;Ottilies Kseladen;22-01-2018;USA;Leverling;Dairy Products;175
10855;QUICK-Stop;22-01-2018;USA;Leverling;Grains/Cereals;912
10856;Hanari Carnes;23-01-2018;Mexico;Leverling;Beverages;380
10856;B's Beverages;23-01-2018;Mexico;Leverling;Grains/Cereals;280
10857;Eastern Connection;23-01-2018;Sweden;Callahan;Condiments;300
10857;Wartian Herkku;23-01-2018;Sweden;Callahan;Confections;1093,05
10857;Franchi S.p.A.;23-01-2018;Sweden;Callahan;Meat/Poultry;1237,9
10858;Bottom-Dollar Markets;24-01-2018;France;Fuller;Beverages;60
10858;Kniglich Essen;24-01-2018;France;Fuller;Confections;439
10858;Chop-suey Chinese;24-01-2018;France;Fuller;Produce;150
10859;Save-a-lot Markets;24-01-2018;Germany;Davolio;Beverages;180
10859;Save-a-lot Markets;24-01-2018;Germany;Davolio;Grains/Cereals;997,5
10859;White Clover Markets;24-01-2018;Germany;Davolio;Meat/Poultry;260,75
10860;Richter Supermarkt;24-01-2018;France;Leverling;Beverages;360
10860;Old World Delicatessen;24-01-2018;France;Leverling;Produce;159
10861;Suprmes dlices;25-01-2018;USA;Peacock;Confections;400
10861;Drachenblut Delikatessen;25-01-2018;USA;Peacock;Confections;147,9
10861;Godos Cocina Tpica;25-01-2018;USA;Peacock;Dairy Products;87,5
10861;Suprmes dlices;25-01-2018;USA;Peacock;Meat/Poultry;1638
10861;LINO-Delicateses;25-01-2018;USA;Peacock;Seafood;1250
10862;Great Lakes Food Market;25-01-2018;Germany;Callahan;Dairy Products;525
10862;Chop-suey Chinese;25-01-2018;Germany;Callahan;Grains/Cereals;56
10863;Comrcio Mineiro;28-01-2018;Venezuela;Peacock;Beverages;360
10863;Spcialits du monde;28-01-2018;Venezuela;Peacock;Seafood;159
10864;Wolski  Zajazd;28-01-2018;UK;Peacock;Beverages;72
10864;Bottom-Dollar Markets;28-01-2018;UK;Peacock;Beverages;210
10865;Die Wandernde Kuh;28-01-2018;Germany;Fuller;Beverages;15810
10865;Eastern Connection;28-01-2018;Germany;Fuller;Beverages;1440
10866;Bottom-Dollar Markets;29-01-2018;Sweden;Buchanan;Beverages;399
10866;Gourmet Lanchonetes;29-01-2018;Sweden;Buchanan;Beverages;27
10866;Folk och f HB;29-01-2018;Sweden;Buchanan;Seafood;1035,6
10867;La maison d'Asie;29-01-2018;USA;Hellstern;Meat/Poultry;98,4
10868;Hanari Carnes;30-01-2018;Brazil;King;Beverages;540
10868;Piccolo und mehr;30-01-2018;Brazil;King;Confections;624,6
10868;Cactus Comidas para llevar;30-01-2018;Brazil;King;Confections;840
10869;HILARION-Abastos;30-01-2018;UK;Buchanan;Beverages;720
10869;Eastern Connection;30-01-2018;UK;Buchanan;Confections;250
10869;North/South;30-01-2018;UK;Buchanan;Dairy Products;210
10869;Blauer See Delikatessen;30-01-2018;UK;Buchanan;Grains/Cereals;450
10870;Ricardo Adocicados;30-01-2018;Poland;Buchanan;Beverages;54
10870;Franchi S.p.A.;30-01-2018;Poland;Buchanan;Produce;106
10871;Great Lakes Food Market;31-01-2018;France;Dodsworth;Condiments;1250
10871;Reggiani Caseifici;31-01-2018;France;Dodsworth;Confections;209,4
10871;Hungry Owl All-Night Grocers;31-01-2018;France;Dodsworth;Meat/Poultry;624
10872;Save-a-lot Markets;31-01-2018;Spain;Buchanan;Condiments;442,05
10872;LILA-Supermercado;31-01-2018;Spain;Buchanan;Confections;986
10872;White Clover Markets;31-01-2018;Spain;Buchanan;Grains/Cereals;498,75
10872;Drachenblut Delikatessen;31-01-2018;Spain;Buchanan;Meat/Poultry;240
10873;Queen Cozinha;01-02-2018;Finland;Peacock;Confections;200
10873;Tortuga Restaurante;01-02-2018;Finland;Peacock;Produce;136,8
10874;Lehmanns Marktstand;01-02-2018;Spain;Buchanan;Seafood;310
10875;LILA-Supermercado;01-02-2018;Sweden;Peacock;Confections;230
10875;Ernst Handel;01-02-2018;Sweden;Peacock;Confections;199,5
10875;Pericles Comidas clsicas;01-02-2018;Sweden;Peacock;Confections;300
10876;Simons bistro;04-02-2018;France;King;Grains/Cereals;665
10876;Richter Supermarkt;04-02-2018;France;King;Seafood;252
10877;Bon app';04-02-2018;Brazil;Davolio;Confections;523,5
10877;Rattlesnake Canyon Grocery;04-02-2018;Brazil;Davolio;Seafood;1562,5
10878;Wellington Importadora;05-02-2018;Germany;Peacock;Confections;1620
10879;HILARION-Abastos;05-02-2018;Finland;Leverling;Beverages;180
10879;Ernst Handel;05-02-2018;Finland;Leverling;Condiments;210,5
10879;Centro comercial Moctezuma;05-02-2018;Finland;Leverling;Seafood;220,8
10880;Ottilies Kseladen;05-02-2018;Sweden;King;Beverages;750
10880;Que Delcia;05-02-2018;Sweden;King;Condiments;855
10880;Rattlesnake Canyon Grocery;05-02-2018;Sweden;King;Grains/Cereals;270
10881;Ernst Handel;06-02-2018;Argentina;Peacock;Seafood;150
10882;Folk och f HB;06-02-2018;USA;Peacock;Confections;400
10882;Blondesddsl pre et fils;06-02-2018;USA;Peacock;Grains/Cereals;350
10882;Wartian Herkku;06-02-2018;USA;Peacock;Meat/Poultry;238,4
10883;Frankenversand;07-02-2018;USA;Callahan;Beverages;36
10884;GROSELLA-Restaurante;07-02-2018;USA;Peacock;Condiments;252,6
10884;White Clover Markets;07-02-2018;USA;Peacock;Confections;400
10884;Wartian Herkku;07-02-2018;USA;Peacock;Grains/Cereals;798
10885;Split Rail Beer & Ale;07-02-2018;Belgium;Hellstern;Beverages;380
10885;Rattlesnake Canyon Grocery;07-02-2018;Belgium;Hellstern;Beverages;54
10885;QUICK-Stop;07-02-2018;Belgium;Hellstern;Beverages;450
10885;Vins et alcools Chevalier;07-02-2018;Belgium;Hellstern;Condiments;325
10886;Magazzini Alimentari Riuniti;08-02-2018;Brazil;Davolio;Condiments;520
10886;Tortuga Restaurante;08-02-2018;Brazil;Davolio;Dairy Products;437,5
10886;Morgenstern Gesundkost;08-02-2018;Brazil;Davolio;Seafood;2170
10887;Berglunds snabbkp;08-02-2018;Spain;Callahan;Confections;70
10888;Lehmanns Marktstand;11-02-2018;Spain;Davolio;Beverages;380
10888;Berglunds snabbkp;11-02-2018;Spain;Davolio;Confections;225
10889;Romero y tomillo;11-02-2018;USA;Dodsworth;Beverages;10540
10889;Romero y tomillo;11-02-2018;USA;Dodsworth;Dairy Products;840
10890;LILA-Supermercado;11-02-2018;France;King;Beverages;140
10890;Lehmanns Marktstand;11-02-2018;France;King;Meat/Poultry;585
10890;QUICK-Stop;11-02-2018;France;King;Seafood;135,1
10891;QUICK-Stop;12-02-2018;Germany;King;Seafood;388,35
10892;Ricardo Adocicados;12-02-2018;Belgium;Peacock;Dairy Products;2200
10893;Reggiani Caseifici;13-02-2018;Germany;Dodsworth;Beverages;45
10893;B's Beverages;13-02-2018;Germany;Dodsworth;Condiments;1200
10893;Comrcio Mineiro;13-02-2018;Germany;Dodsworth;Meat/Poultry;2970,96
10893;Que Delcia;13-02-2018;Germany;Dodsworth;Seafood;906,15
10893;Tradio Hipermercados;13-02-2018;Germany;Dodsworth;Seafood;380
10894;Tortuga Restaurante;13-02-2018;USA;Davolio;Beverages;930
10894;Rattlesnake Canyon Grocery;13-02-2018;USA;Davolio;Dairy Products;1800
10894;Vins et alcools Chevalier;13-02-2018;USA;Davolio;Seafood;168
10895;LILA-Supermercado;13-02-2018;Austria;Leverling;Beverages;495
10895;Blondesddsl pre et fils;13-02-2018;Austria;Leverling;Beverages;810
10895;Hungry Owl All-Night Grocers;13-02-2018;Austria;Leverling;Dairy Products;3400
10895;Ricardo Adocicados;13-02-2018;Austria;Leverling;Seafood;1674,4
10896;Magazzini Alimentari Riuniti;14-02-2018;Belgium;King;Grains/Cereals;608
10896;Die Wandernde Kuh;14-02-2018;Belgium;King;Seafood;142,5
10897;Suprmes dlices;14-02-2018;Ireland;Leverling;Meat/Poultry;9903,2
10897;Godos Cocina Tpica;14-02-2018;Ireland;Leverling;Seafood;932,04
10898;Tortuga Restaurante;15-02-2018;Argentina;Peacock;Seafood;30
10899;Old World Delicatessen;15-02-2018;Venezuela;Buchanan;Beverages;144
10900;Romero y tomillo;15-02-2018;Brazil;Davolio;Beverages;45
10901;Lonesome Pine Restaurant;18-02-2018;Venezuela;Peacock;Dairy Products;645
10901;Ana Trujillo Emparedados y helados;18-02-2018;Venezuela;Peacock;Seafood;289,5
10902;Hungry Owl All-Night Grocers;18-02-2018;Sweden;Davolio;Confections;295,8
10902;The Big Cheese;18-02-2018;Sweden;Davolio;Meat/Poultry;720
10903;Du monde entier;19-02-2018;Brazil;Leverling;Condiments;442,05
10903;Die Wandernde Kuh;19-02-2018;Brazil;Leverling;Confections;250
10903;QUICK-Stop;19-02-2018;Brazil;Leverling;Seafood;240
10904;Rattlesnake Canyon Grocery;19-02-2018;USA;Leverling;Confections;1725,5
10904;Island Trading;19-02-2018;USA;Leverling;Seafood;198,75
10905;Rattlesnake Canyon Grocery;19-02-2018;Brazil;Dodsworth;Beverages;360
10906;Lonesome Pine Restaurant;20-02-2018;Poland;Peacock;Condiments;427,5
10907;Island Trading;20-02-2018;France;Hellstern;Beverages;108,5
10908;Tortuga Restaurante;21-02-2018;Italy;Peacock;Grains/Cereals;98
10908;Wartian Herkku;21-02-2018;Italy;Peacock;Produce;600
10909;Island Trading;21-02-2018;Norway;Davolio;Confections;261,75
10909;Pericles Comidas clsicas;21-02-2018;Norway;Davolio;Produce;360
10909;Kniglich Essen;21-02-2018;Norway;Davolio;Seafood;48,25
10910;Save-a-lot Markets;21-02-2018;Finland;Davolio;Condiments;142,5
10910;Kniglich Essen;21-02-2018;Finland;Davolio;Confections;110,4
10910;Blido Comidas preparadas;21-02-2018;Finland;Davolio;Confections;200
10911;Folk och f HB;21-02-2018;Spain;Leverling;Beverages;180
10911;Furia Bacalhau e Frutos do Mar;21-02-2018;Spain;Leverling;Beverages;210
10911;Split Rail Beer & Ale;21-02-2018;Spain;Leverling;Meat/Poultry;468
10912;LILA-Supermercado;21-02-2018;Ireland;Fuller;Dairy Products;840
10912;Bon app';21-02-2018;Ireland;Fuller;Meat/Poultry;7427,4
10913;Mre Paillarde;21-02-2018;Brazil;Peacock;Condiments;660
10913;Wartian Herkku;21-02-2018;Brazil;Peacock;Dairy Products;100
10913;Victuailles en stock;21-02-2018;Brazil;Peacock;Seafood;198,75
10914;Hungry Owl All-Night Grocers;22-02-2018;Brazil;Hellstern;Dairy Products;537,5
10915;Princesa Isabel Vinhos;22-02-2018;Mexico;Fuller;Dairy Products;75
10915;Frankenversand;22-02-2018;Mexico;Fuller;Meat/Poultry;390
10915;Old World Delicatessen;22-02-2018;Mexico;Fuller;Meat/Poultry;74,5
10916;Mre Paillarde;22-02-2018;Argentina;Davolio;Confections;104,7
10916;Bon app';22-02-2018;Argentina;Davolio;Dairy Products;192
10916;Simons bistro;22-02-2018;Argentina;Davolio;Grains/Cereals;390
10917;Frankenversand;25-02-2018;Spain;Peacock;Dairy Products;340
10917;Lehmanns Marktstand;25-02-2018;Spain;Peacock;Seafood;25,89
10918;White Clover Markets;25-02-2018;Canada;Leverling;Beverages;1080
10918;QUICK-Stop;25-02-2018;Canada;Leverling;Dairy Products;850
10919;Rattlesnake Canyon Grocery;25-02-2018;Venezuela;Fuller;Confections;418,8
10919;Familia Arquibaldo;25-02-2018;Venezuela;Fuller;Confections;336
10919;Die Wandernde Kuh;25-02-2018;Venezuela;Fuller;Seafood;368
10920;Split Rail Beer & Ale;26-02-2018;UK;Peacock;Confections;390
10921;La maison d'Asie;26-02-2018;Denmark;Davolio;Beverages;180
10921;Ernst Handel;26-02-2018;Denmark;Davolio;Condiments;1756
10922;Furia Bacalhau e Frutos do Mar;26-02-2018;Brazil;Buchanan;Beverages;157,5
10922;Piccolo und mehr;26-02-2018;Brazil;Buchanan;Meat/Poultry;585
10923;Pericles Comidas clsicas;26-02-2018;France;King;Beverages;460
10923;Around the Horn;26-02-2018;France;King;Beverages;336
10923;Die Wandernde Kuh;26-02-2018;France;King;Grains/Cereals;140
10924;LILA-Supermercado;27-02-2018;Sweden;Leverling;Beverages;46,5
10924;La maison d'Asie;27-02-2018;Sweden;Leverling;Produce;1368
10924;Seven Seas Imports;27-02-2018;Sweden;Leverling;Seafood;620
10925;Blondesddsl pre et fils;27-02-2018;Brazil;Leverling;Grains/Cereals;84
10925;QUICK-Stop;27-02-2018;Brazil;Leverling;Seafood;475
10926;Bon app';27-02-2018;Mexico;Peacock;Confections;64,4
10926;Drachenblut Delikatessen;27-02-2018;Mexico;Peacock;Dairy Products;42
10926;Eastern Connection;27-02-2018;Mexico;Peacock;Dairy Products;348
10926;Antonio Moreno Taquera;27-02-2018;Mexico;Peacock;Seafood;60
10927;Galera del gastrnomo;28-02-2018;France;Peacock;Beverages;360
10927;Vaffeljernet;28-02-2018;France;Peacock;Confections;405
10927;Ernst Handel;28-02-2018;France;Peacock;Grains/Cereals;35
10928;Split Rail Beer & Ale;28-02-2018;Spain;Davolio;Beverages;90
10928;Chop-suey Chinese;28-02-2018;Spain;Davolio;Confections;47,5
10929;La maison d'Asie;28-02-2018;Germany;Hellstern;Beverages;379,75
10929;Queen Cozinha;28-02-2018;Germany;Hellstern;Condiments;195
10929;Hungry Owl All-Night Grocers;28-02-2018;Germany;Hellstern;Confections;600
10930;Wolski  Zajazd;01-03-2018;Belgium;Peacock;Confections;360
10930;Hungry Coyote Import Store;01-03-2018;Belgium;Peacock;Confections;1097,5
10930;Mre Paillarde;01-03-2018;Belgium;Peacock;Meat/Poultry;600
10930;Seven Seas Imports;01-03-2018;Belgium;Peacock;Seafood;397,5
10931;Folk och f HB;01-03-2018;Switzerland;Peacock;Grains/Cereals;585
10931;Que Delcia;01-03-2018;Switzerland;Peacock;Seafood;252
10932;Hungry Owl All-Night Grocers;01-03-2018;France;Callahan;Beverages;155
10932;LILA-Supermercado;01-03-2018;France;Callahan;Confections;523,5
10932;Ernst Handel;01-03-2018;France;Callahan;Confections;690,2
10932;Around the Horn;01-03-2018;France;Callahan;Dairy Products;556,8
10933;Berglunds snabbkp;01-03-2018;UK;Hellstern;Condiments;855
10933;Split Rail Beer & Ale;01-03-2018;UK;Hellstern;Meat/Poultry;65,6
10934;Familia Arquibaldo;04-03-2018;Germany;Leverling;Condiments;500
10935;Sant Gourmet;04-03-2018;Brazil;Peacock;Beverages;378
10935;Seven Seas Imports;04-03-2018;Brazil;Peacock;Grains/Cereals;72
10935;Bottom-Dollar Markets;04-03-2018;Brazil;Peacock;Seafood;250
10936;Ernst Handel;04-03-2018;USA;Leverling;Seafood;570
10937;Drachenblut Delikatessen;05-03-2018;Argentina;King;Beverages;280
10937;Piccolo und mehr;05-03-2018;Argentina;King;Produce;364,8
10938;Save-a-lot Markets;05-03-2018;Germany;Leverling;Beverages;1104
10938;Hungry Coyote Import Store;05-03-2018;Germany;Leverling;Dairy Products;1666
10938;HILARION-Abastos;05-03-2018;Germany;Leverling;Dairy Products;752,5
10938;Frankenversand;05-03-2018;Germany;Leverling;Seafood;120
10939;Princesa Isabel Vinhos;05-03-2018;Italy;Fuller;Beverages;190
10939;Save-a-lot Markets;05-03-2018;Italy;Fuller;Beverages;560
10940;Vaffeljernet;06-03-2018;France;Callahan;Produce;240
10940;Eastern Connection;06-03-2018;France;Callahan;Seafood;120
10941;Rattlesnake Canyon Grocery;06-03-2018;USA;King;Confections;1479
10941;Ernst Handel;06-03-2018;USA;King;Confections;1000
10941;Ernst Handel;06-03-2018;USA;King;Dairy Products;550
10941;Magazzini Alimentari Riuniti;06-03-2018;USA;King;Dairy Products;1740
10942;LINO-Delicateses;06-03-2018;Italy;Dodsworth;Confections;560
10943;Queen Cozinha;06-03-2018;UK;Peacock;Grains/Cereals;441
10943;Ottilies Kseladen;06-03-2018;UK;Peacock;Seafood;90
10943;Folies gourmandes;06-03-2018;UK;Peacock;Seafood;180
10944;Ocano Atlntico Ltda.;07-03-2018;Canada;Hellstern;Condiments;350,1
10944;Bottom-Dollar Markets;07-03-2018;Canada;Hellstern;Dairy Products;105
10944;Bottom-Dollar Markets;07-03-2018;Canada;Hellstern;Grains/Cereals;684
10945;Wartian Herkku;07-03-2018;Germany;Peacock;Dairy Products;125
10945;La maison d'Asie;07-03-2018;Germany;Peacock;Seafood;120
10946;Familia Arquibaldo;07-03-2018;Denmark;Davolio;Beverages;112,5
10946;Hungry Coyote Import Store;07-03-2018;Denmark;Davolio;Condiments;520
10946;Wartian Herkku;07-03-2018;Denmark;Davolio;Seafood;775
10947;Simons bistro;08-03-2018;UK;Leverling;Dairy Products;220
10948;QUICK-Stop;08-03-2018;Spain;Leverling;Confections;146,25
10948;Richter Supermarkt;08-03-2018;Spain;Leverling;Meat/Poultry;96
10948;Wellington Importadora;08-03-2018;Spain;Leverling;Produce;2120
10949;Que Delcia;08-03-2018;Canada;Fuller;Condiments;300
10949;Franchi S.p.A.;08-03-2018;Canada;Fuller;Confections;2958
10949;Gourmet Lanchonetes;08-03-2018;Canada;Fuller;Meat/Poultry;234
10949;Mre Paillarde;08-03-2018;Canada;Fuller;Seafood;930
10950;La maison d'Asie;11-03-2018;Italy;Davolio;Condiments;110
10951;Galera del gastrnomo;11-03-2018;Switzerland;Dodsworth;Beverages;387,5
10951;Piccolo und mehr;11-03-2018;Switzerland;Dodsworth;Dairy Products;37,5
10951;Reggiani Caseifici;11-03-2018;Switzerland;Dodsworth;Seafood;57,9
10952;Hungry Owl All-Night Grocers;11-03-2018;Germany;Davolio;Condiments;400
10952;Ernst Handel;11-03-2018;Germany;Davolio;Produce;91,2
10953;Bottom-Dollar Markets;11-03-2018;UK;Dodsworth;Confections;4050
10953;Split Rail Beer & Ale;11-03-2018;UK;Dodsworth;Dairy Products;625
10954;Princesa Isabel Vinhos;12-03-2018;Venezuela;Buchanan;Confections;488,6
10954;Folk och f HB;12-03-2018;Venezuela;Buchanan;Dairy Products;312,5
10954;Consolidated Holdings;12-03-2018;Venezuela;Buchanan;Dairy Products;816
10954;Blondesddsl pre et fils;12-03-2018;Venezuela;Buchanan;Seafood;285
10955;Wartian Herkku;12-03-2018;Sweden;Callahan;Beverages;93
10956;Toms Spezialitten;12-03-2018;Germany;Hellstern;Confections;120
10956;Mre Paillarde;12-03-2018;Germany;Hellstern;Confections;133
